what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372903287364
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372903310639
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372903311136
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372903311178
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372903311211
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372903311244
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372903311467
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372903311645
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372903311798
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372903311948
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1372903312146
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903319063
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903326936
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903342293
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903344182
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903347205
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903348982
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1372903350416
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372903361794
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1372903371522
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372903373884
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1372903378141
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1372903383320
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372903384790
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903397041
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903403567
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1372903418488
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372903421119
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903422799
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903445146
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1372903462798
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1372903468360
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372903468548
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1372903475885
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372903476009
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1372903487643
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372903488543
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903502648
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903534804
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1372903551116
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903558887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903561017
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372903561747
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1372903603014
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1372903607016
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372903608355
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903617405
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903648313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372903679581
